train_loss,val_loss
0.09793059091443412,0.14354253809633322
0.09793956671198045,0.1435756210435943
0.09793912676588255,0.14357865514163887
0.097935046323611,0.14353525957279584
0.0979293520677281,0.14352619458111554
0.09794629776253705,0.14352466016467277
0.09792295212112923,0.1435773540581008
0.09794573869598884,0.14357132836050177
0.09793029432233435,0.14357914179878842
0.09792095176393084,0.14353899298711006
0.09794745648669839,0.1435626111203915
0.09793752218745827,0.14354204894814915
0.09793983797242078,0.1435580583268995
0.09794595733063143,0.14352426005408006
0.09793877555557706,0.14353745836345647
0.09793831126931564,0.14352247400711568
0.09794018374476494,0.14354426542830798
0.09792980802122213,0.14353812282551373
0.0979313443899203,0.14354716606906637
0.09792999117651445,0.1435377229626731
0.09793841462178113,0.14355532211694133
0.09793759842083517,0.14352493686094753
0.09793116557760201,0.14352527816195443
0.09793989000054139,0.14356817629192803
0.09793884786720677,0.14354500438716203
0.0979394606330574,0.14353656672625978
0.09793818054156497,0.14353624367782397
0.09793017778690556,0.14354276865891924
0.09793775088343037,0.1435133693052823
0.09793928741776212,0.14352166182851417
0.09793850564024428,0.14352511547893249
0.09793959324959542,0.14354825355427872
0.097923381384971,0.14357034996052823
0.09794519262293913,0.1435255491396608
0.09793128217853439,0.14354634018752277
0.09793104263139743,0.14354269549547904
0.09793864401347027,0.14354290781900772
0.09794730516619272,0.1435451419796556
0.0979301477068178,0.14354527791671481
0.09792340343112994,0.14357074528274902
0.09793772620542779,0.1435701978407539
0.09795769808039796,0.14356162988703514
0.0979398643772186,0.14356998756681055
0.09793976806565617,0.14358259711365026
0.0979285537641938,0.14352629899284933
0.09793834041632203,0.1435459531109415
0.09793828455318185,0.1435421637834884
0.0979398717635238,0.1435466124467831
0.09792933326464316,0.14354737086093194
0.09794883499916271,0.14354644750246043
0.09794748127041171,0.14355756096911257
0.09793973569255499,0.14357996504064627
0.09793011734105682,0.14357032259518535
0.09793689125940205,0.14354574020406932
0.09793023648604943,0.14355892321137664
0.09794770681283854,0.143562079347589
0.09792934895572591,0.14354557180247904
0.09794018299670967,0.14354432255092742
0.09794463231121943,0.14352495827123143
0.09793144659794761,0.14353968172436612
0.09794732122323367,0.14357150946276437
0.09793940998670697,0.14355510861321186
0.0979371786787371,0.14354905117857197
0.09794074574820098,0.14356738904619448
0.09793693921048455,0.14354621887459287
0.09793143360660385,0.1435699506067055
0.09794676472998529,0.14354489963983683
0.09792390258316262,0.14356655277257746
0.09793754851550485,0.14352835622247861
0.09794029813814024,0.143543698283266
0.09794688328361409,0.1435299524891009
0.09793878536107628,0.1435308321215834
0.09793954726560289,0.1435540520181787
0.09793085091095079,0.14357285659215183
0.09792960401874508,0.14354436875218493
0.09793757508625946,0.14352683868245678
0.09794865424918797,0.1435224151232042
0.09794739467035946,0.14353747536375344
0.09793158574879168,0.14357212782942183
0.09794575082947263,0.14354478383150757
0.09793115796285305,0.1435781380763005
0.09792856621006936,0.14354531266281725
0.09794620955665574,0.1435450363922256
0.09794022255003831,0.1435418253564056
0.0979492346495005,0.14356311221473017
0.09793821248572539,0.143570171842552
0.09793826685327214,0.14358254957903613
0.09793539620819067,0.1435639424274305
0.09793841296199779,0.14353859476619
0.09793945195749508,0.14358397449356614
0.09794411160917439,0.14353635926317634
0.09793914672978156,0.14354331757841765
0.09793871568822843,0.14358222636393075
0.09793779504519497,0.14354735526606494
0.09793877178009248,0.14355388917749637
0.09794630159613452,0.14353994327848452
0.09794026205445475,0.1435265572969109
0.09794776917822252,0.14355962804350844
0.09792952976706717,0.14354571927352353
0.09793159809585164,0.14356173164331712
0.09793838796141158,0.14354596784543314
0.0979315728759577,0.1436141387524563
0.09793519986258742,0.14357045621688883
0.09793048810493735,0.14357187101412497
0.09793052587424132,0.14356976450886014
0.09795802836724153,0.14354537733061354
0.0979562277103997,0.14354677102612973
0.09793887698141829,0.14357253514509535
0.09793795370738152,0.14357260878376907
0.09793933501215173,0.14357221522959718
0.09794808914008464,0.14355790116649658
0.09794587086412894,0.1435480687695194
0.0979469152544069,0.14353861027096534
0.0979388859057865,0.14354830539527438
0.09793101035415988,0.14356412539684282
0.09794036251168321,0.14356856525142508
0.09795366794155264,0.14352520604582983
0.09793133637801274,0.14354729145413947
0.09795607532908068,0.14351777721336056
0.09793137401643881,0.143522669334852
0.09793875937664343,0.14354798353830084
0.09794031620364185,0.14355707647191066
0.09792954687462191,0.14354607674823636
0.0979566891450788,0.1435459616336129
0.09793717690156444,0.1435398955546779
